"time","sales_profitmargin","store","type","store_age","period","device","insurance","accessory","undeclared","region_name","store_label"
0,22.2710456848145,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
1,9.95091724395752,8,"electronic device",8,"After",1,0,0,0,"Town Centre","Store 8"
1,19.5685653686523,8,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 8"
1,17.8430023193359,8,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 8"
1,8.30994987487793,8,"electronic device",8,"After",1,0,0,0,"Town Centre","Store 8"
1,0.378496170043945,8,"electronic device",8,"After",1,0,0,0,"Town Centre","Store 8"
1,19.3867835998535,8,"electronic device",8,"After",1,0,0,0,"Town Centre","Store 8"
1,14.1396942138672,8,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 8"
0,11.1559476852417,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
0,-11.0358695983887,8,".",8,"Before",0,0,0,1,"Town Centre","Store 8"
0,4.00565147399902,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
1,8.24721240997314,8,"accessory",8,"After",0,0,1,0,"Town Centre","Store 8"
1,23.7300987243652,8,"accessory",8,"After",0,0,1,0,"Town Centre","Store 8"
1,25.6622543334961,8,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 8"
1,1.20895385742188,8,"electronic device",8,"After",1,0,0,0,"Town Centre","Store 8"
0,-1.30907106399536,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
0,12.7670469284058,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
0,15.2750759124756,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
1,21.401819229126,8,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 8"
0,18.8788223266602,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
1,26.11696434021,8,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 8"
0,5.72204875946045,8,".",8,"Before",0,0,0,1,"Town Centre","Store 8"
0,20.9750881195068,8,"insurance + device",8,"Before",0,1,0,0,"Town Centre","Store 8"
0,40.1967849731445,8,"insurance + device",8,"Before",0,1,0,0,"Town Centre","Store 8"
1,21.4855728149414,8,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 8"
1,17.7729053497314,8,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 8"
1,8.2660436630249,8,".",8,"After",0,0,0,1,"Town Centre","Store 8"
0,1.44722557067871,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
1,21.0438652038574,8,"accessory",8,"After",0,0,1,0,"Town Centre","Store 8"
1,9.66758441925049,8,"accessory",8,"After",0,0,1,0,"Town Centre","Store 8"
1,7.62254905700684,8,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 8"
0,16.5490131378174,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
1,3.49787449836731,8,"electronic device",8,"After",1,0,0,0,"Town Centre","Store 8"
1,0.1307373046875,8,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 8"
1,-3.53657054901123,8,"electronic device",8,"After",1,0,0,0,"Town Centre","Store 8"
0,5.0565128326416,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
0,11.8349618911743,8,".",8,"Before",0,0,0,1,"Town Centre","Store 8"
0,-0.467791557312012,8,".",8,"Before",0,0,0,1,"Town Centre","Store 8"
0,13.7971544265747,8,"insurance + device",8,"Before",0,1,0,0,"Town Centre","Store 8"
0,7.35927295684814,8,".",8,"Before",0,0,0,1,"Town Centre","Store 8"
0,3.71703672409058,8,".",8,"Before",0,0,0,1,"Town Centre","Store 8"
0,12.048131942749,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
1,35.8263778686523,8,"accessory",8,"After",0,0,1,0,"Town Centre","Store 8"
1,2.9350905418396,8,"electronic device",8,"After",1,0,0,0,"Town Centre","Store 8"
1,3.94025230407715,8,"electronic device",8,"After",1,0,0,0,"Town Centre","Store 8"
1,22.8611621856689,8,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 8"
1,14.6599454879761,8,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 8"
1,20.1521873474121,8,"accessory",8,"After",0,0,1,0,"Town Centre","Store 8"
0,32.5638809204102,8,"insurance + device",8,"Before",0,1,0,0,"Town Centre","Store 8"
0,27.1101093292236,8,"insurance + device",8,"Before",0,1,0,0,"Town Centre","Store 8"
0,16.6036128997803,8,"insurance + device",8,"Before",0,1,0,0,"Town Centre","Store 8"
0,27.8687305450439,8,"insurance + device",8,"Before",0,1,0,0,"Town Centre","Store 8"
0,-0.243109703063965,8,"insurance + device",8,"Before",0,1,0,0,"Town Centre","Store 8"
0,6.33876609802246,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
1,11.5598697662354,8,"electronic device",8,"After",1,0,0,0,"Town Centre","Store 8"
0,19.6929416656494,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
1,4.89513492584229,8,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 8"
1,10.6168413162231,8,"electronic device",8,"After",1,0,0,0,"Town Centre","Store 8"
1,13.3587636947632,8,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 8"
1,43.6882476806641,8,".",8,"After",0,0,0,1,"Town Centre","Store 8"
0,-8.16911697387695,8,".",8,"Before",0,0,0,1,"Town Centre","Store 8"
0,-0.0620284080505371,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
0,10.4833831787109,8,"insurance + device",8,"Before",0,1,0,0,"Town Centre","Store 8"
0,18.9992370605469,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
0,2.93891286849976,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
0,22.9379425048828,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
1,4.16534328460693,8,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 8"
0,13.9662733078003,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
1,5.00104427337646,8,"electronic device",8,"After",1,0,0,0,"Town Centre","Store 8"
0,3.65998005867004,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
1,18.9706573486328,8,"accessory",8,"After",0,0,1,0,"Town Centre","Store 8"
0,40.0249519348145,8,"accessory",8,"Before",0,0,1,0,"Town Centre","Store 8"
0,15.1273136138916,8,"insurance + device",8,"Before",0,1,0,0,"Town Centre","Store 8"
1,14.4468212127686,8,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 8"
0,11.4593696594238,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
1,6.10880613327026,8,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 8"
1,8.15550899505615,8,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 8"
0,9.50696563720703,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
0,4.67844009399414,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
0,1.88182783126831,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
1,18.5416393280029,8,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 8"
1,3.17908930778503,8,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 8"
0,1.75828170776367,8,"insurance + device",8,"Before",0,1,0,0,"Town Centre","Store 8"
1,6.73746490478516,8,"electronic device",8,"After",1,0,0,0,"Town Centre","Store 8"
0,20.5967636108398,8,"insurance + device",8,"Before",0,1,0,0,"Town Centre","Store 8"
1,13.1873245239258,8,"electronic device",8,"After",1,0,0,0,"Town Centre","Store 8"
1,5.28943157196045,8,"electronic device",8,"After",1,0,0,0,"Town Centre","Store 8"
0,-10.5316457748413,8,".",8,"Before",0,0,0,1,"Town Centre","Store 8"
1,19.7986640930176,8,"electronic device",8,"After",1,0,0,0,"Town Centre","Store 8"
1,27.9634952545166,8,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 8"
1,5.23443603515625,8,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 8"
0,18.016487121582,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
1,34.0445175170898,8,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 8"
1,-0.736307144165039,8,"electronic device",8,"After",1,0,0,0,"Town Centre","Store 8"
1,2.97488021850586,8,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 8"
0,12.6883392333984,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
1,19.862247467041,8,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 8"
0,1.57015514373779,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
1,-1.2818398475647,8,"electronic device",8,"After",1,0,0,0,"Town Centre","Store 8"
1,-2.3609790802002,8,"electronic device",8,"After",1,0,0,0,"Town Centre","Store 8"
1,18.6710815429688,8,"accessory",8,"After",0,0,1,0,"Town Centre","Store 8"
0,11.7881422042847,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
1,16.9575881958008,8,"electronic device",8,"After",1,0,0,0,"Town Centre","Store 8"
1,7.93517971038818,8,"electronic device",8,"After",1,0,0,0,"Town Centre","Store 8"
1,44.0397415161133,8,"accessory",8,"After",0,0,1,0,"Town Centre","Store 8"
1,17.7899951934814,8,"accessory",8,"After",0,0,1,0,"Town Centre","Store 8"
0,22.5579051971436,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
1,19.757848739624,8,"accessory",8,"After",0,0,1,0,"Town Centre","Store 8"
0,-11.3579292297363,8,".",8,"Before",0,0,0,1,"Town Centre","Store 8"
1,34.4906425476074,8,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 8"
0,7.94274711608887,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
0,3.60691452026367,8,".",8,"Before",0,0,0,1,"Town Centre","Store 8"
0,6.20220565795898,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
0,13.0147190093994,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
0,4.34378528594971,8,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 8"
0,3.83169078826904,8,".",8,"Before",0,0,0,1,"Town Centre","Store 8"
0,4.84372186660767,8,"insurance + device",8,"Before",0,1,0,0,"Town Centre","Store 8"
0,12.8570985794067,8,"insurance + device",8,"Before",0,1,0,0,"Town Centre","Store 8"
1,48.4139022827148,9,"accessory",9,"After",0,0,1,0,"Metropole Centre","Store 9"
1,27.2050971984863,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
1,6.49982261657715,9,"electronic device",9,"After",1,0,0,0,"Metropole Centre","Store 9"
0,38.643310546875,9,"insurance + device",9,"Before",0,1,0,0,"Metropole Centre","Store 9"
0,-9.43343925476074,9,".",9,"Before",0,0,0,1,"Metropole Centre","Store 9"
0,-1.83365821838379,9,"electronic device",9,"Before",1,0,0,0,"Metropole Centre","Store 9"
1,7.71041536331177,9,"electronic device",9,"After",1,0,0,0,"Metropole Centre","Store 9"
0,34.041446685791,9,"accessory",9,"Before",0,0,1,0,"Metropole Centre","Store 9"
0,21.6204700469971,9,"insurance + device",9,"Before",0,1,0,0,"Metropole Centre","Store 9"
0,-1.83946466445923,9,".",9,"Before",0,0,0,1,"Metropole Centre","Store 9"
1,5.49058055877686,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
1,16.7630424499512,9,"electronic device",9,"After",1,0,0,0,"Metropole Centre","Store 9"
0,48.0719833374023,9,".",9,"Before",0,0,0,1,"Metropole Centre","Store 9"
1,0.538643360137939,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
1,11.9489765167236,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
0,12.1406497955322,9,"insurance + device",9,"Before",0,1,0,0,"Metropole Centre","Store 9"
1,0.957082271575928,9,"electronic device",9,"After",1,0,0,0,"Metropole Centre","Store 9"
0,1.49165296554565,9,"electronic device",9,"Before",1,0,0,0,"Metropole Centre","Store 9"
0,4.2684383392334,9,".",9,"Before",0,0,0,1,"Metropole Centre","Store 9"
1,21.009651184082,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
1,20.8791751861572,9,"electronic device",9,"After",1,0,0,0,"Metropole Centre","Store 9"
0,24.49196434021,9,"insurance + device",9,"Before",0,1,0,0,"Metropole Centre","Store 9"
1,33.7710800170898,9,"accessory",9,"After",0,0,1,0,"Metropole Centre","Store 9"
0,16.9786548614502,9,"insurance + device",9,"Before",0,1,0,0,"Metropole Centre","Store 9"
1,20.2297019958496,9,"electronic device",9,"After",1,0,0,0,"Metropole Centre","Store 9"
0,18.9678421020508,9,"insurance + device",9,"Before",0,1,0,0,"Metropole Centre","Store 9"
0,16.0613880157471,9,"insurance + device",9,"Before",0,1,0,0,"Metropole Centre","Store 9"
1,10.799334526062,9,"electronic device",9,"After",1,0,0,0,"Metropole Centre","Store 9"
0,7.41092777252197,9,"electronic device",9,"Before",1,0,0,0,"Metropole Centre","Store 9"
0,4.37659692764282,9,"electronic device",9,"Before",1,0,0,0,"Metropole Centre","Store 9"
1,41.0485916137695,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
0,0.941422462463379,9,"electronic device",9,"Before",1,0,0,0,"Metropole Centre","Store 9"
0,21.516529083252,9,"insurance + device",9,"Before",0,1,0,0,"Metropole Centre","Store 9"
1,32.3885231018066,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
1,23.9095478057861,9,"electronic device",9,"After",1,0,0,0,"Metropole Centre","Store 9"
0,10.0905342102051,9,"insurance + device",9,"Before",0,1,0,0,"Metropole Centre","Store 9"
1,23.4500770568848,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
1,-1.66557312011719,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
1,28.9438152313232,9,"accessory",9,"After",0,0,1,0,"Metropole Centre","Store 9"
1,37.3311462402344,9,"accessory",9,"After",0,0,1,0,"Metropole Centre","Store 9"
1,16.3881492614746,9,"electronic device",9,"After",1,0,0,0,"Metropole Centre","Store 9"
1,-0.742482662200928,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
0,17.1428852081299,9,"insurance + device",9,"Before",0,1,0,0,"Metropole Centre","Store 9"
1,19.0463161468506,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
0,16.2701873779297,9,"electronic device",9,"Before",1,0,0,0,"Metropole Centre","Store 9"
1,15.2606182098389,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
1,8.16646003723145,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
1,16.7921981811523,9,"accessory",9,"After",0,0,1,0,"Metropole Centre","Store 9"
1,8.4517993927002,9,"electronic device",9,"After",1,0,0,0,"Metropole Centre","Store 9"
1,7.27354717254639,9,"electronic device",9,"After",1,0,0,0,"Metropole Centre","Store 9"
0,4.74383640289307,9,"electronic device",9,"Before",1,0,0,0,"Metropole Centre","Store 9"
0,8.70148468017578,9,".",9,"Before",0,0,0,1,"Metropole Centre","Store 9"
0,30.864387512207,9,"insurance + device",9,"Before",0,1,0,0,"Metropole Centre","Store 9"
1,14.9760332107544,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
1,-0.364847660064697,9,"electronic device",9,"After",1,0,0,0,"Metropole Centre","Store 9"
0,13.229395866394,9,".",9,"Before",0,0,0,1,"Metropole Centre","Store 9"
0,-6.69127035140991,9,".",9,"Before",0,0,0,1,"Metropole Centre","Store 9"
1,28.0280838012695,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
0,8.54364490509033,9,"electronic device",9,"Before",1,0,0,0,"Metropole Centre","Store 9"
1,34.1455688476562,9,"accessory",9,"After",0,0,1,0,"Metropole Centre","Store 9"
1,15.805718421936,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
0,6.81487560272217,9,"electronic device",9,"Before",1,0,0,0,"Metropole Centre","Store 9"
1,-1.23593187332153,9,".",9,"After",0,0,0,1,"Metropole Centre","Store 9"
1,18.52294921875,9,"accessory",9,"After",0,0,1,0,"Metropole Centre","Store 9"
1,18.4486656188965,9,"accessory",9,"After",0,0,1,0,"Metropole Centre","Store 9"
1,14.2909708023071,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
0,9.5600061416626,9,"electronic device",9,"Before",1,0,0,0,"Metropole Centre","Store 9"
0,9.31464862823486,9,"electronic device",9,"Before",1,0,0,0,"Metropole Centre","Store 9"
0,25.3098659515381,9,"insurance + device",9,"Before",0,1,0,0,"Metropole Centre","Store 9"
0,9.58367538452148,9,"electronic device",9,"Before",1,0,0,0,"Metropole Centre","Store 9"
1,14.0545244216919,9,"electronic device",9,"After",1,0,0,0,"Metropole Centre","Store 9"
0,23.7065334320068,9,".",9,"Before",0,0,0,1,"Metropole Centre","Store 9"
1,19.1745433807373,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
1,32.9116744995117,9,"accessory",9,"After",0,0,1,0,"Metropole Centre","Store 9"
0,-11.6047954559326,9,".",9,"Before",0,0,0,1,"Metropole Centre","Store 9"
1,10.0820198059082,9,"electronic device",9,"After",1,0,0,0,"Metropole Centre","Store 9"
0,-0.39777660369873,9,".",9,"Before",0,0,0,1,"Metropole Centre","Store 9"
0,20.3500671386719,9,"insurance + device",9,"Before",0,1,0,0,"Metropole Centre","Store 9"
0,20.7727890014648,9,"accessory",9,"Before",0,0,1,0,"Metropole Centre","Store 9"
0,10.8963603973389,9,"electronic device",9,"Before",1,0,0,0,"Metropole Centre","Store 9"
0,6.24357175827026,9,"electronic device",9,"Before",1,0,0,0,"Metropole Centre","Store 9"
0,33.9511985778809,9,"insurance + device",9,"Before",0,1,0,0,"Metropole Centre","Store 9"
0,-5.9192533493042,9,".",9,"Before",0,0,0,1,"Metropole Centre","Store 9"
0,21.9823799133301,9,"electronic device",9,"Before",1,0,0,0,"Metropole Centre","Store 9"
0,-15.0342407226562,9,"electronic device",9,"Before",1,0,0,0,"Metropole Centre","Store 9"
0,13.4826555252075,9,"electronic device",9,"Before",1,0,0,0,"Metropole Centre","Store 9"
1,-1.04560804367065,9,".",9,"After",0,0,0,1,"Metropole Centre","Store 9"
0,15.4535865783691,9,"electronic device",9,"Before",1,0,0,0,"Metropole Centre","Store 9"
1,24.2312660217285,9,"accessory",9,"After",0,0,1,0,"Metropole Centre","Store 9"
1,9.22047233581543,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
0,28.1487102508545,9,"accessory",9,"Before",0,0,1,0,"Metropole Centre","Store 9"
1,17.3960037231445,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
1,32.2408752441406,9,"electronic device",9,"After",1,0,0,0,"Metropole Centre","Store 9"
1,-0.316303253173828,9,"electronic device",9,"After",1,0,0,0,"Metropole Centre","Store 9"
1,14.1217727661133,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
1,13.8085689544678,9,"electronic device",9,"After",1,0,0,0,"Metropole Centre","Store 9"
1,15.3475542068481,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
0,17.7204666137695,9,"insurance + device",9,"Before",0,1,0,0,"Metropole Centre","Store 9"
0,-4.17586612701416,9,".",9,"Before",0,0,0,1,"Metropole Centre","Store 9"
1,6.45605087280273,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
0,50.1809501647949,9,"accessory",9,"Before",0,0,1,0,"Metropole Centre","Store 9"
1,17.1219882965088,9,"electronic device",9,"After",1,0,0,0,"Metropole Centre","Store 9"
0,16.3442039489746,9,"insurance + device",9,"Before",0,1,0,0,"Metropole Centre","Store 9"
0,-3.13535642623901,9,".",9,"Before",0,0,0,1,"Metropole Centre","Store 9"
1,8.20911407470703,9,"accessory",9,"After",0,0,1,0,"Metropole Centre","Store 9"
0,-4.89997816085815,9,".",9,"Before",0,0,0,1,"Metropole Centre","Store 9"
0,17.1113433837891,9,"insurance + device",9,"Before",0,1,0,0,"Metropole Centre","Store 9"
0,15.0832204818726,9,"electronic device",9,"Before",1,0,0,0,"Metropole Centre","Store 9"
1,9.80011367797852,9,"electronic device",9,"After",1,0,0,0,"Metropole Centre","Store 9"
0,16.2061672210693,9,"insurance + device",9,"Before",0,1,0,0,"Metropole Centre","Store 9"
1,31.094633102417,9,"accessory",9,"After",0,0,1,0,"Metropole Centre","Store 9"
0,-2.60993814468384,9,"electronic device",9,"Before",1,0,0,0,"Metropole Centre","Store 9"
0,28.049015045166,9,"insurance + device",9,"Before",0,1,0,0,"Metropole Centre","Store 9"
1,16.5289764404297,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
1,8.01411819458008,9,"electronic device",9,"After",1,0,0,0,"Metropole Centre","Store 9"
0,18.2289562225342,9,"insurance + device",9,"Before",0,1,0,0,"Metropole Centre","Store 9"
1,11.9857006072998,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
1,33.9576072692871,9,"accessory",9,"After",0,0,1,0,"Metropole Centre","Store 9"
1,5.12916326522827,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
0,33.2785377502441,9,"insurance + device",9,"Before",0,1,0,0,"Metropole Centre","Store 9"
1,11.5124998092651,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
1,34.7360649108887,9,"accessory",9,"After",0,0,1,0,"Metropole Centre","Store 9"
0,17.3413639068604,9,"insurance + device",9,"Before",0,1,0,0,"Metropole Centre","Store 9"
0,0.792019844055176,9,"electronic device",9,"Before",1,0,0,0,"Metropole Centre","Store 9"
1,12.2688817977905,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
0,-7.04961347579956,9,".",9,"Before",0,0,0,1,"Metropole Centre","Store 9"
0,7.26139831542969,9,"electronic device",9,"Before",1,0,0,0,"Metropole Centre","Store 9"
0,-3.27626752853394,9,"electronic device",9,"Before",1,0,0,0,"Metropole Centre","Store 9"
1,22.4419727325439,9,"accessory",9,"After",0,0,1,0,"Metropole Centre","Store 9"
0,13.9362239837646,9,"electronic device",9,"Before",1,0,0,0,"Metropole Centre","Store 9"
0,16.6992645263672,9,"insurance + device",9,"Before",0,1,0,0,"Metropole Centre","Store 9"
1,15.1759796142578,9,"electronic device",9,"After",1,0,0,0,"Metropole Centre","Store 9"
1,11.5765991210938,9,"accessory",9,"After",0,0,1,0,"Metropole Centre","Store 9"
1,15.6137475967407,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
1,5.26188468933105,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
0,26.595495223999,9,"insurance + device",9,"Before",0,1,0,0,"Metropole Centre","Store 9"
1,6.96281576156616,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
0,26.3755226135254,9,"insurance + device",9,"Before",0,1,0,0,"Metropole Centre","Store 9"
1,12.7834129333496,9,"electronic device",9,"After",1,0,0,0,"Metropole Centre","Store 9"
0,21.4498863220215,9,"electronic device",9,"Before",1,0,0,0,"Metropole Centre","Store 9"
1,21.312858581543,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
1,17.7994365692139,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
0,3.49865126609802,9,"electronic device",9,"Before",1,0,0,0,"Metropole Centre","Store 9"
0,21.5556945800781,9,"insurance + device",9,"Before",0,1,0,0,"Metropole Centre","Store 9"
1,0.319968223571777,9,"electronic device",9,"After",1,0,0,0,"Metropole Centre","Store 9"
1,3.73796439170837,9,"electronic device",9,"After",1,0,0,0,"Metropole Centre","Store 9"
0,4.96066093444824,9,"electronic device",9,"Before",1,0,0,0,"Metropole Centre","Store 9"
1,-0.411171913146973,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
0,28.2274742126465,9,"insurance + device",9,"Before",0,1,0,0,"Metropole Centre","Store 9"
1,11.4256105422974,9,"insurance + device",9,"After",0,1,0,0,"Metropole Centre","Store 9"
0,23.4462146759033,10,"accessory",1,"Before",0,0,1,0,"Town Centre","Store 10"
1,9.14263343811035,10,"electronic device",1,"After",1,0,0,0,"Town Centre","Store 10"
0,28.9817581176758,10,"insurance + device",1,"Before",0,1,0,0,"Town Centre","Store 10"
1,10.7977714538574,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
0,28.1628589630127,10,"accessory",1,"Before",0,0,1,0,"Town Centre","Store 10"
1,12.9916400909424,10,"electronic device",1,"After",1,0,0,0,"Town Centre","Store 10"
1,10.5019130706787,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
0,4.17250442504883,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
0,9.02629375457764,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
1,16.9332466125488,10,".",1,"After",0,0,0,1,"Town Centre","Store 10"
0,9.95815086364746,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
0,9.82578945159912,10,".",1,"Before",0,0,0,1,"Town Centre","Store 10"
1,14.7402572631836,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
0,30.9299468994141,10,"insurance + device",1,"Before",0,1,0,0,"Town Centre","Store 10"
1,7.91556262969971,10,"electronic device",1,"After",1,0,0,0,"Town Centre","Store 10"
1,29.5412349700928,10,"accessory",1,"After",0,0,1,0,"Town Centre","Store 10"
0,5.7780294418335,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
0,3.17926168441772,10,"insurance + device",1,"Before",0,1,0,0,"Town Centre","Store 10"
1,-5.58047533035278,10,"electronic device",1,"After",1,0,0,0,"Town Centre","Store 10"
0,8.36736392974854,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
1,21.8637390136719,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
0,-9.04559326171875,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
1,7.59780120849609,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
1,33.600513458252,10,"accessory",1,"After",0,0,1,0,"Town Centre","Store 10"
0,19.5672378540039,10,"insurance + device",1,"Before",0,1,0,0,"Town Centre","Store 10"
1,27.4738388061523,10,".",1,"After",0,0,0,1,"Town Centre","Store 10"
1,24.9100379943848,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
1,23.980297088623,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
0,0.0776524543762207,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
1,10.3552684783936,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
0,-0.937434196472168,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
0,21.3838081359863,10,"insurance + device",1,"Before",0,1,0,0,"Town Centre","Store 10"
0,2.07721567153931,10,".",1,"Before",0,0,0,1,"Town Centre","Store 10"
1,-3.42470598220825,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
1,20.2569465637207,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
1,24.1856746673584,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
1,6.70565032958984,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
1,26.127498626709,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
1,25.224157333374,10,"accessory",1,"After",0,0,1,0,"Town Centre","Store 10"
